,Name.1,Timestamp[ms].1,Date[MM.dd.yyyy].1,Time[hh:mm:ss.fff].1,Gpstime[ms].1,GnssStatus.1,Lat[wgs84].1,Lng[wgs84].1,Height[m].1,Heading[°].1,Velocity[m/s].1,Velocity[km/h].1,Acceleration[m/s²].1,North[m].1,East[m].1,Distance[m],YawRate[deg/s],vY[m/s],Lateral Distance[m],Forward Distance[m],GeoDistance[m],DistanceFromOrigin[m]
1039,FBl_26,35707960.0,16.06.2022,09:55:07.960,1339408507960.0,INS_SOLUTION_GOOD,50.2357047237158,14.9297264192104,199.723510742188,277.42162322998,0.0102279367192169,0.0368205721891808,0.0114474803827544,-4.14637545026011,40.196897186374,0.216744692374071,0.008454923518002,-0.0088380660462822,0.0365018058228693,0.21364896380966,0.216744692127101,0.216744692127101
1040,FBl_26,35707970.0,16.06.2022,09:55:07.970,1339408507970.0,INS_SOLUTION_GOOD,50.2357047238946,14.9297264181972,199.723480224609,277.421424865723,0.0101930112743206,0.036694840587554,0.0795031589136222,-4.14635555907695,40.1968248943416,0.216752134028139,0.0265295226126909,-0.008715524682189,0.0364295131236033,0.213668851432969,0.216752133782132,0.216752133782132
1041,FBl_26,35707980.0,16.06.2022,09:55:07.980,1339408507980.0,INS_SOLUTION_GOOD,50.235704724133,14.9297264171839,199.723434448242,277.42179107666,0.0101725993554613,0.0366213576796607,0.130979004018823,-4.14632903938626,40.1967526025362,0.216766142088669,-0.00071587623097,-0.0086694446396615,0.0363572216743498,0.213695373562209,0.216766141843623,0.216766141843623
1042,FBl_26,35707990.0,16.06.2022,09:55:07.990,1339408507990.0,INS_SOLUTION_GOOD,50.2357047243118,14.9297264161706,199.723388671875,277.421417236328,0.0108061235042913,0.0389020446154486,0.0870377570992689,-4.14630914961824,40.1966803105039,0.216773637223516,-0.0952818468213081,-0.0093521169817439,0.0362849295029539,0.21371526286219,0.216773636979429,0.216773636979429
1043,FBl_26,35708000.0,16.06.2022,09:55:08.000,1339408508000.0,INS_SOLUTION_GOOD,50.2357047245502,14.9297264151573,199.723358154297,277.420997619629,0.0099942653651903,0.0359793553146854,0.0383090994944889,-4.14628262992754,40.1966080184716,0.21678769643106,-0.0301529243588448,-0.0084077791038369,0.0362126376043311,0.213741783692866,0.216787696187931,0.216787696187931
1044,FBl_26,35708010.0,16.06.2022,09:55:08.010,1339408508010.0,INS_SOLUTION_GOOD,50.2357047247887,14.929726414144,199.723327636719,277.420967102051,0.0098584758037865,0.0354905128936317,0.0304658841423625,-4.14625610952928,40.1965357266662,0.21680177925044,-0.0202034711837769,-0.0084357670267162,0.0361403453381018,0.213768301719388,0.216801779008265,0.216801779008265
1045,FBl_26,35708020.0,16.06.2022,09:55:08.020,1339408508020.0,INS_SOLUTION_GOOD,50.2357047250271,14.9297264131308,199.723281860352,277.420684814453,0.0104724993470105,0.0377009976492377,0.0732807754877432,-4.14622958913102,40.1964634346339,0.216815892367064,-0.0532914400100708,-0.0090609823197334,0.0360680534957553,0.213794823593446,0.216815892125843,0.216815892125843
1046,FBl_26,35708030.0,16.06.2022,09:55:08.030,1339408508030.0,INS_SOLUTION_GOOD,50.2357047252655,14.9297264120579,199.723251342773,277.420417785645,0.010313566743681,0.0371288402772517,0.0550858134900175,-4.14620306873275,40.1963868902092,0.216829324667426,-0.0336919091641903,-0.0089626638156023,0.0359915090326782,0.213821344138307,0.216829324427213,0.216829324427213
1047,FBl_26,35708040.0,16.06.2022,09:55:08.040,1339408508040.0,INS_SOLUTION_GOOD,50.2357047254443,14.929726410985,199.723205566406,277.420440673828,0.0102172520099785,0.0367821072359227,0.0249114643606868,-4.1461831796723,40.1963103457844,0.216836246386131,-0.0272773429751396,-0.0090106595516721,0.0359149645253371,0.213841233082475,0.216836246146925,0.216836246146925
1048,FBl_26,35708050.0,16.06.2022,09:55:08.050,1339408508050.0,INS_SOLUTION_GOOD,50.2357047256827,14.9297264099121,199.723159790039,277.420188903809,0.0097663599505467,0.0351588958219685,0.0584163521744316,-4.14615665927403,40.1962338013597,0.216849737826503,-0.0189440175890923,-0.0084720586035885,0.0358384201756813,0.213867754304911,0.2168497375883,0.2168497375883
1049,FBl_26,35708060.0,16.06.2022,09:55:08.060,1339408508060.0,INS_SOLUTION_GOOD,50.2357047259808,14.9297264088392,199.723129272461,277.420188903809,0.0094205976475119,0.0339141515310429,0.077717716718758,-4.1461235089531,40.1961572571619,0.216869794599909,-0.0152928382158279,-0.0083206400619738,0.0357618755108568,0.213900902211443,0.216869794362708,0.216869794362708
1050,FBl_26,35708070.0,16.06.2022,09:55:08.070,1339408508070.0,INS_SOLUTION_GOOD,50.2357047262192,14.9297264077067,199.723098754883,277.420127868652,0.0090185336115214,0.0324667210014773,0.118630254444934,-4.14609698784726,40.1960764603448,0.216882645306058,-0.0082093439996242,-0.007844942279688,0.0356810785949405,0.213927423120139,0.216882645069912,0.216882645069912
1051,FBl_26,35708080.0,16.06.2022,09:55:08.080,1339408508080.0,INS_SOLUTION_GOOD,50.2357047265768,14.9297264065742,199.723052978516,277.420196533203,0.0089634014040498,0.0322682450545795,0.049931016291266,-4.14605720831122,40.1959956633008,0.216908609461981,-0.0296520311385393,-0.0078161216794545,0.0356002818265014,0.213967204708142,0.216908609226887,0.216908609226887
1052,FBl_26,35708090.0,16.06.2022,09:55:08.090,1339408508090.0,INS_SOLUTION_GOOD,50.2357047268748,14.9297264054418,199.723007202148,277.420066833496,0.0085477898654307,0.0307720435155507,0.045994643371024,-4.14602405799028,40.1959148664836,0.216928063036059,0.0196175538003445,-0.0074526844307226,0.0355194844399774,0.21400035200007,0.216928062802016,0.216928062802016
1053,FBl_26,35708100.0,16.06.2022,09:55:08.100,1339408508100.0,INS_SOLUTION_GOOD,50.2357047271729,14.9297264043093,199.72297668457,277.419792175293,0.0092428445447789,0.033274240361204,0.0269699610417994,-4.14599090766935,40.1958340694396,0.216947553509524,-0.0387302190065384,-0.0081936624360334,0.0354386874047385,0.214033502769314,0.21694755327653,0.21694755327653
1054,FBl_26,35708110.0,16.06.2022,09:55:08.110,1339408508110.0,INS_SOLUTION_GOOD,50.2357047274709,14.9297264031768,199.722930908203,277.419792175293,0.0106730035387812,0.0384228127396123,0.0350562481175357,-4.14595775805598,40.1957532726225,0.21696707804632,-0.116848520934582,-0.0095555381683363,0.035357890811485,0.214066654135273,0.216967077814371,0.216967077814371
1055,FBl_26,35708120.0,16.06.2022,09:55:08.120,1339408508120.0,INS_SOLUTION_GOOD,50.2357047277689,14.9297264020443,199.722900390625,277.419723510742,0.0092641543847095,0.0333509557849542,0.0770498788381797,-4.14592460773504,40.1956724758054,0.216986635648167,-0.0038856056053191,-0.0080098478423023,0.035277094049989,0.214099805196297,0.216986635417262,0.216986635417262
1056,FBl_26,35708130.0,16.06.2022,09:55:08.130,1339408508130.0,INS_SOLUTION_GOOD,50.2357047280669,14.9297264009118,199.722869873047,277.419975280762,0.009028811773423,0.032503722384323,0.0476735543270843,-4.1458914574141,40.1955916787613,0.217006226999557,0.0038577322848141,-0.0078230999613452,0.0351962971261975,0.214132956654095,0.217006226769694,0.217006226769694
1057,FBl_26,35708140.0,16.06.2022,09:55:08.140,1339408508140.0,INS_SOLUTION_GOOD,50.2357047283649,14.9297263998389,199.72282409668,277.419937133789,0.0098634975928536,0.035508591334273,0.0335750581861666,-4.14585830709316,40.1955151345635,0.217026535558491,-0.0575259923934937,-0.0085680490516224,0.0351197523500051,0.214166103835434,0.217026535329613,0.217026535329613
1058,FBl_26,35708150.0,16.06.2022,09:55:08.150,1339408508150.0,INS_SOLUTION_GOOD,50.235704728663,14.929726398766,199.722793579102,277.419990539551,0.0083840909965942,0.0301827275877394,0.0454584856714171,-4.14582515677223,40.1954385901388,0.2170468778003,0.0344027206301689,-0.0069551433693053,0.0350432079244819,0.214199254532531,0.217046877572405,0.217046877572405
1059,FBl_26,35708160.0,16.06.2022,09:55:08.160,1339408508160.0,INS_SOLUTION_GOOD,50.2357047290206,14.9297263976932,199.722747802734,277.419799804688,0.0096210408846903,0.0346357471848852,0.0598586795464112,-4.14578537582105,40.1953620454872,0.217073793761332,-0.058670986443758,-0.0083495234700526,0.0349666632023419,0.214239035434527,0.217073793534417,0.217073793534417
1060,FBl_26,35708170.0,16.06.2022,09:55:08.170,1339408508170.0,INS_SOLUTION_GOOD,50.2357047293186,14.9297263965607,199.722717285156,277.419746398926,0.0086673990473402,0.0312026365704247,0.0530320935332671,-4.14575222550011,40.1952812486701,0.217093513637932,-0.0149180870503187,-0.0075751165951568,0.034885866433388,0.214272186456339,0.217093513412051,0.217093513412051
