,FilePath,%NaN,NuberOfFrozen_Signal,TimestampDrops,MaxTimestampDrops,JumpsInVelocity
185,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220622\scp right\wut20 ufo30\TRIAL_220622_115721_00916_FBl_26_AUTOSAVE.trial,7.346378304153793,23,192,40.0,0.0
186,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\40\TRIAL_220623_103157_00926_FBl_26_AUTOSAVE.trial,0.9095149253731344,122,35,60.0,0.0
187,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\40\TRIAL_220623_103319_00928_FBl_26_AUTOSAVE.trial,1.585820895522388,81,67,30.0,0.0
188,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\40\TRIAL_220623_103425_00930_FBl_26_AUTOSAVE.trial,2.1455223880597014,62,85,40.0,0.0
189,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\60\TRIAL_220623_103601_00932_FBl_26_AUTOSAVE.trial,0.9095149253731344,26,39,20.0,0.0
190,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\60\TRIAL_220623_103706_00934_FBl_26_AUTOSAVE.trial,2.2388059701492535,76,94,30.0,0.0
191,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\60\TRIAL_220623_103816_00936_FBl_26_AUTOSAVE.trial,1.0027985074626866,46,42,30.0,0.0
192,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\70\TRIAL_220623_104001_00938_FBl_26_AUTOSAVE.trial,0.5130597014925373,85,21,30.0,0.0
193,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\70\TRIAL_220623_104108_00940_FBl_26_AUTOSAVE.trial,3.451492537313433,109,143,30.0,0.0
194,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\70\TRIAL_220623_104207_00942_FBl_26_AUTOSAVE.trial,0.4430970149253731,42,18,30.0,0.0
195,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\80\TRIAL_220623_104334_00944_FBl_26_AUTOSAVE.trial,1.8190298507462688,146,76,30.0,0.0
196,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\80\TRIAL_220623_104437_00946_FBl_26_AUTOSAVE.trial,3.3815298507462686,155,138,30.0,0.0
197,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\80\TRIAL_220623_104543_00948_FBl_26_AUTOSAVE.trial,0.9328358208955223,61,39,30.0,0.0
198,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\ccrs_asr\-50\80\TRIAL_220623_131925_00190_FBs_32_AUTOSAVE.trial,0.6690206281360342,0,0,0.0,0.0
199,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\50\TRIAL_220623_090927_00165_FBs_32_AUTOSAVE.trial,17.499214577442665,0,0,0.0,0.0
200,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\60\TRIAL_220623_091905_00171_FBs_32_AUTOSAVE.trial,0.029342723004694836,91,1,20.0,0.0
201,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\60\TRIAL_220623_092004_00173_FBs_32_AUTOSAVE.trial,0.05868544600938967,60,1,30.0,0.0
202,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\60\TRIAL_220623_092104_00175_FBs_32_AUTOSAVE.trial,0.0,49,1,20.0,0.0
203,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\70\TRIAL_220623_092245_00177_FBs_32_AUTOSAVE.trial,0.027624309392265196,86,4,20.0,0.0
204,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\70\TRIAL_220623_092346_00179_FBs_32_AUTOSAVE.trial,0.05520287054926856,34,1,30.0,0.0
205,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\70\TRIAL_220623_092445_00181_FBs_32_AUTOSAVE.trial,0.02760143527463428,17,1,20.0,0.0
206,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\80\TRIAL_220623_092607_00183_FBs_32_AUTOSAVE.trial,0.0,47,1,20.0,0.0
207,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\80\TRIAL_220623_092707_00185_FBs_32_AUTOSAVE.trial,0.026406126221283337,56,24,30.0,
208,C:\Users\aismail2\Downloads\4a_nasta-20220627T102722Z-001\4a_nasta\20220623\cpla\80\TRIAL_220623_092810_00187_FBs_32_AUTOSAVE.trial,0.0,15,3,20.0,
